world,-119,65,746
world,-69,62,674
world,-63,62,739
world,-74,62,762
world,-39,62,671
world,-76,75,694
world,-120,63,679
world,-126,50,737
world,-32,51,422
world,-60,62,643
world,-18,64,713
world,-133,61,735
world,-89,62,648
world,-112,60,731
world,-40,62,703
world,-53,62,773
world,-92,66,693
world,-61,62,675
world,-87,47,816
world,-120,61,740
world,-84,62,745
world,-15,62,695
world,-50,62,677
world,-29,62,786
world,-66,67,656
world,-120,101,744
world,-72,62,730
world,-38,62,639
world,-51,62,709
world,-28,66,695
world,-76,62,778
world,-116,62,718
world,-91,62,664
world,-26,62,747
world,-4,62,674
world,-40,62,687
world,-112,67,676
world,-123,45,737
world,-41,62,719
world,-93,62,696
world,-89,60,693
world,-105,62,719
world,-76,63,659
world_nether,-17,73,107
world,-47,62,742
world,-78,62,633
world,-74,61,688
world,-51,62,693
world,-72,62,714
world,-65,62,779
world,-52,62,725
world,-82,66,694
world,-25,62,683
world,-121,68,676
world_nether,-15,58,118
world,-87,63,658
world,-74,62,746
world,-39,62,655
world,-65,63,660
world,-30,62,657
world,-59,62,780
world,-89,67,662
world,-28,102,-321
world,-97,66,765
world,-46,62,710
world,-70,62,682
world,-31,62,721
world,-50,62,661
world,-15,62,679
world,-121,63,687
world,-75,62,770
world,-59,63,661
world,-17,62,702
world,-56,62,684
world,-90,62,656
world,-83,62,721
world,-117,62,742
world,-44,62,646
world_nether,-9,66,116
world_nether,-9,67,97
world,-57,62,716
world,-92,62,688
world,-77,62,738
world,-110,62,743
world,-37,62,712
world,-79,62,770
world_nether,-38,79,-150
world,-18,62,702
world,-58,62,684
world_nether,-27,87,102
world,-117,60,739
world,-88,48,818
world,-92,63,682
world,-124,64,729
world,-94,62,656
world,-99,62,744
world,-74,66,687
world,-73,62,674
world,-66,62,739
world,-39,63,657
world,-24,62,740
world,-112,75,675
world,-75,62,706
world,-36,62,680
world,-104,67,669
world,-125,101,752
world,-110,65,715
world,-42,62,703
world,-63,62,675
world,-28,104,-322
world,-9,62,732
world,-88,62,745
world,-14,62,672
world,-43,62,735
world,-64,62,707
world,-71,62,642
world,-76,62,730
world,-40,62,639
world,-109,62,735
world,-53,62,709
world,-132,53,734
world,-18,66,707
world,-41,62,671
world,-16,62,759
world,-54,62,741
world,-78,62,762
world,-117,63,744
world,-79,58,723
world,-62,62,643
world,-55,62,773
world,-86,62,713
world,-43,62,719
world,-63,62,659
world,-71,62,626
world,-93,60,693
world,-70,63,668
world,-23,62,660
world,-74,66,671
world,-64,62,691
world,-66,62,723
world,-73,62,658
world,-94,67,670
world,-54,62,725
world,-84,62,665
world,-26,62,683
world,-86,62,697
world,-78,62,746
world,-41,62,655
world,-34,62,785
world,-29,66,695
world,-80,62,778
world_nether,-13,57,120
world,-88,62,729
world,-27,62,747
world,-90,66,758
world,-14,62,656
world,-125,64,737
world,-48,62,710
world,-52,62,661
world,-67,62,747
world,-74,62,682
world,-109,62,719
world,-102,62,784
world,-53,62,693
world,-120,50,738
world,-22,62,781
world,-48,60,771
world,-33,62,753
world,-82,63,691
world,-76,62,714
world,-46,62,646
world,-39,62,776
world_nether,-27,61,110
world,-59,62,716
world,-16,65,715
world,-70,68,673
world,-50,63,655
world,-31,62,657
world,-47,62,678
world,-69,63,660
world,-65,62,715
world,-61,62,780
world,-86,62,729
world,-41,62,687
world,-114,67,676
world,-42,62,719
world,-27,62,779
world,-43,62,751
world,-63,62,691
world,-32,62,753
world,-74,62,714
world,-131,62,729
world,-27,63,660
world,-53,62,725
world,-82,62,665
world,-76,62,746
world,-40,62,655
world,-33,62,785
world,-78,62,778
world,-282,62,787
world,-60,62,780
world,-10,62,707
world,-49,63,655
world,-29,62,738
world,-21,62,749
world,-47,62,710
world,-296,64,786
world,-65,62,747
world,-81,61,591
world,-51,62,661
world,-72,62,682
world,-107,62,719
world,-52,62,693
world,-48,62,742
world,-118,50,738
world,-119,62,742
world,-74,65,686
world,-92,62,656
world,-45,62,646
world,-20,62,685
world,-58,62,716
world_nether,-11,67,123
world,-92,73,675
world,-46,62,678
world,-67,63,660
world,-51,62,645
world,-21,62,733
world,-98,62,736
world,-48,62,726
world,-72,62,666
world,-65,62,731
world,-123,55,738
world,-52,62,677
world,-74,62,698
world,-113,63,680
world,-50,61,732
world,-70,67,656
world,-121,70,686
world,-124,101,744
world,-20,62,669
world,-38,62,760
world,-59,62,732
world,-98,64,675
world,-13,62,729
world,-39,62,792
world,-31,62,673
world,-99,66,749
world,-47,62,694
world,-70,62,634
world,-75,62,722
world,-73,59,693
world,-112,61,733
world,-57,62,668
world,-37,62,728
world,-90,63,666
world,-123,63,671
world,-58,62,700
world,-28,62,658
world,-85,62,705
world,-33,63,658
world,-64,62,723
world,-23,62,692
world,-122,55,730
world,-34,62,632
world_nether,-46,86,-51
world,-112,63,672
world,-75,42,994
world,-73,62,690
world,-22,61,747
world,-35,62,664
world,-69,67,648
world,-108,62,727
world,-55,63,662
world,-21,62,676
world_nether,-27,33,100
world,-61,62,739
world,-65,62,674
world,-93,62,776
world,-73,62,625
world,-32,62,680
world,-29,67,687
world,-96,67,669
world,-117,101,752
world,-67,62,706
world,-62,62,771
world,-38,62,703
world,-58,62,643
world,-13,62,672
world,-59,62,675
world,-80,62,745
world,-39,62,735
world,-111,65,682
world,-62,63,652
world,-60,62,707
world,-84,67,654
world,-49,62,709
world,-122,53,734
world,-68,62,730
world,-63,67,656
world,-101,62,735
world,-36,62,639
world,-116,63,679
world,-37,62,671
world,-73,60,694
world,-78,62,713
world,-114,75,666
world,-112,62,734
world,-85,67,678
world,-47,62,645
world,-43,62,694
world,-123,62,741
world,-44,62,726
world,-28,62,786
world,-73,68,688
world,-48,62,677
world,-116,101,744
world,-66,62,698
world,-50,62,725
world,-74,63,691
world,-78,66,694
world,-76,62,665
world,-24,62,683
world,-31,62,785
world,-83,63,658
world,-70,62,746
world,-37,62,655
world_nether,-3,64,138
world,-78,62,697
world,-85,62,632
world,-80,62,729
world,-25,62,747
world,-92,70,680
world,-38,62,687
world,-93,66,765
world,-44,62,710
world,-66,62,682
world,-30,62,721
world,-48,62,661
world,-73,68,672
world,-101,62,719
world,-45,62,742
world,-74,62,633
world,-49,62,693
world,-68,62,714
world,-286,63,788
world,-18,63,711
world,-42,62,646
world,-55,62,716
world,-81,62,753
world,-43,62,678
world,-29,62,657
world_nether,-38,80,3
world,-46,63,655
world,-120,60,738
world,-85,67,662
world,-27,102,-321
world,-119,51,739
world,-22,62,740
world,-104,75,675
world,-102,62,743
world,-30,65,693
world,-54,62,684
world,-76,59,676
world,-117,63,687
world,-16,62,702
world,-79,62,721
world,-57,63,661
world,-116,64,729
world,-66,62,714
world,-30,62,753
world,-48,62,693
world,-25,63,660
world,-76,66,694
world,-74,62,665
world,-63,67,672
world,-36,62,655
world,-49,62,725
world,-68,62,746
world,-76,62,697
world,-27,62,738
world,-45,63,655
world,-118,60,738
world,-83,67,662
world,-43,62,710
world,-19,62,749
world,-56,62,780
world,-9,62,707
world,-91,66,765
world,-80,65,733
world,-64,62,682
world,-71,68,672
world,-47,62,661
world,-72,62,633
world,-44,62,742
world,-84,62,656
world,-77,62,721
world,-113,75,674
world,-56,63,661
world,-105,67,668
world,-41,62,646
world,-76,71,666
world,-111,62,742
world,-54,62,716
world_nether,-27,33,98
world,-18,62,685
world,-42,62,678
world,-94,67,669
world,-115,101,752
world,-65,62,706
world,-100,62,743
world,-52,62,652
world,-88,7,870
world,-67,62,738
world,-53,62,684
world,-115,63,687
world,-34,62,760
world,-84,63,698
world,-18,62,669
world,-115,61,732
world,-55,62,732
world,-79,62,737
world,-12,62,729
world,-88,62,704
world,-81,62,769
world,-27,62,722
world,-35,62,792
world,-67,62,722
world,-51,63,662
world,-93,62,792
world,-52,62,636
world,-33,62,728
world,-130,54,735
world,-53,62,668
world,-54,62,700
world,-77,62,705
world,-26,62,658
world,-89,62,728
world,-82,62,793
world,-21,62,692
world,-60,62,723
world,-31,62,632
world,-53,64,607
world,-104,63,672
world,-65,62,690
world,-61,62,755
world,-121,65,681
world,-73,62,641
world,-122,56,739
world,-136,53,733
world,-78,62,729
world,-85,62,664
world,-70,62,778
world,-37,62,687
world,-118,62,669
world,-58,62,659
world,-80,62,761
world,-25,62,779
world,-75,52,994
world,-83,61,751
world,-39,62,751
world,-122,62,733
world,-59,62,691
world,-85,63,658
world,-67,57,730
world,-72,62,746
world,-38,62,655
world,-80,62,697
world,-89,62,664
world,-77,67,671
world,-74,62,778
world,-39,62,687
world,-60,62,659
world,-68,62,682
world,-49,62,661
world,-103,62,719
world,-46,62,742
world,-76,62,633
world,-31,62,753
world,-50,62,693
world,-15,62,711
world,-70,62,714
world,-26,63,660
world,-51,62,725
world,-80,66,694
world,-78,62,665
world,-119,68,676
world,-64,68,673
world,-19,62,685
world,-83,62,753
world,-57,62,748
world,-58,62,780
world,-28,62,738
world,-92,62,720
world,-122,60,738
world,-87,67,662
world,-20,62,749
world,-10,64,710
world,-45,62,710
world,-84,63,650
world,-71,62,738
world,-34,62,712
world,-11,62,730
world,-119,63,687
world,-78,59,676
world,-73,62,770
world,-12,62,681
world,-55,62,684
world,-81,62,721
world,-80,71,666
world,-58,63,661
world,-109,67,668
world,-43,62,646
world,-56,62,716
world,-294,63,788
world,-85,62,769
world,-28,62,722
world,-37,62,792
world,-30,62,673
world,-95,61,694
world,-45,62,694
world,-66,62,634
world,-94,62,736
world,-49,62,645
world,-73,70,682
world,-46,62,726
world,-68,62,666
world,-35,62,728
world,-86,63,666
world,-108,61,733
world,-55,62,668
world,-119,63,671
world,-115,62,726
world,-56,62,700
world,-81,62,705
world,-111,67,684
world,-19,62,669
world,-36,62,760
world,-57,62,732
world,-83,62,737
world,-108,63,672
world,-69,62,690
world,-63,62,755
world,-77,62,641
world,-65,67,648
world,-104,62,727
world,-53,63,662
world,-33,62,664
world,-66,65,606
world,-122,54,736
world,-71,62,722
world,-297,63,786
world,-91,62,696
world,-26,62,779
world,-87,60,693
world,-83,59,748
world,-76,59,813
world,-41,62,751
world,-64,63,668
world,-61,62,691
world,-44,63,728
world,-86,62,793
world,-22,62,692
world,-62,62,723
world,-32,62,632
world,-56,62,732
world,-81,62,737
world,-27,62,690
world,-19,62,701
world,-90,62,704
world,-83,62,769
world,-36,62,792
world,-28,62,754
world,-48,62,645
world,-44,62,694
world,-34,62,728
world,-84,63,666
world,-54,62,668
world,-117,63,671
world,-71,62,754
world,-12,62,697
world,-55,62,700
world,-79,62,705
world,-35,62,760
world,-82,61,695
world,-93,70,688
world,-61,62,723
world,-67,62,690
world,-106,63,672
world,-62,62,755
world,-75,62,641
world,-52,63,662
world,-32,62,664
world,-120,54,736
world,-69,62,722
world,-102,62,727
world,-13,62,656
world,-39,89,-318
world,-59,62,659
world,-89,62,696
world,-82,62,761
world,-99,66,676
world,-114,82,672
world,-63,63,668
world,-85,61,751
world,-40,62,751
world,-60,62,691
world,-84,62,793
world,-31,63,658
world,-21,62,660
world,-62,62,739
world,-67,62,674
world,-106,64,714
world,-22,62,708
world,-98,67,669
world,-119,101,752
world,-69,62,706
world_nether,-10,67,119
world,-63,62,771
world,-33,62,680
world,-16,62,670
world,-121,51,739
world,-36,63,657
world,-106,75,675
world,-104,62,743
world,-60,62,675
world,-82,62,745
world,-40,62,735
world,-63,63,652
world,-14,64,707
world,-65,62,642
world,-61,62,707
world,-86,67,654
world,-37,62,639
world,-118,63,679
world,-38,62,671
world,-51,62,741
world,-114,62,734
world,-80,62,713
world,-25,62,731
world,-83,61,703
world,-39,62,703
world,-59,62,643
world,-79,59,700
world,-74,62,794
world,-24,67,689
world,-45,62,726
world,-66,62,666
world,-119,36,738
world,-116,65,738
world,-49,62,677
world,-74,63,675
world,-64,67,656
world,-105,75,667
world,-68,62,698
world,-77,61,607
world,-118,101,744
world,-50,62,709
world,-70,62,730
world,-103,62,735
world,-110,62,670
world,-15,62,727
world,-62,62,682
world,-18,65,715
world,-3,62,676
world,-120,69,676
world,-205,65,787
world,-71,62,683
world,-34,62,657
world,-42,62,742
world,-63,62,714
world,-54,63,655
world_nether,-26,88,103
world,-35,62,689
world,-73,62,715
world,-111,68,676
world,-32,62,776
world_nether,-42,77,-52
world_nether,28,58,77
world,-122,63,686
world,-40,62,678
world,-114,60,738
world,-79,67,662
world,-22,62,653
world,-26,62,738
world,-41,62,710
world,-61,62,650
world,-54,62,780
world,-10,62,730
world,-76,63,650
world,-51,62,684
world,-74,62,739
world,-78,62,624
world,-21,62,772
world,-80,62,656
world,-76,62,771
world,-109,75,674
world,-65,62,770
world,-101,67,668
world,-91,62,657
world,-52,62,716
world,-43,63,657
world,-118,62,743
world,-107,62,742
world,-96,62,745
world,-85,62,744
world,-46,62,703
world,-20,62,708
world,-70,62,675
world,-47,62,735
world,-49,62,620
world,-84,65,692
world,-15,62,670
world,-72,62,707
world,-51,62,668
world,-136,52,733
world,-107,62,726
world,-78,63,666
world,-115,63,737
world,-25,62,658
world,-32,62,760
world,-52,62,700
world,-111,61,732
world,-53,62,732
world,-64,63,613
world,-47,62,719
world,-30,63,690
world,-100,63,672
world,-20,62,692
world,-72,62,691
world,-68,67,649
world,-49,63,662
world,-89,62,792
world,-50,62,636
world,-74,62,723
world,-45,62,655
world,-58,62,725
world,-18,62,743
world,-94,62,697
world,-38,62,785
world,-85,62,728
world,-97,61,687
world,-46,62,687
world,-30,62,632
world,-17,62,679
world,-56,62,661
world,-77,63,658
world,-24,63,660
world,-64,62,746
world,-106,62,718
world_nether,28,58,79
world,-75,62,747
world,-57,62,693
world,-24,62,781
world,-66,62,778
world,-117,62,719
world_nether,-41,77,-51
world,-417,65,787
world,-28,62,683
world,-37,62,753
world,-72,62,723
world,-41,66,546
world,-26,64,695
world,-31,62,728
world,-50,62,668
world,-121,68,685
world,-105,62,726
world,-76,63,666
world,-78,62,640
world,-38,62,630
world,-51,62,700
world,-29,63,658
world,-46,62,719
world,-88,60,692
world,-93,65,677
world,-70,62,691
world,-98,63,672
world,-29,62,779
world,-30,62,664
world,-49,62,636
world,-66,67,649
world,-72,61,665
world,-123,54,737
world,-87,62,792
world,-83,56,734
world,-79,62,664
world,-36,62,753
world,-12,62,656
world,-111,67,677
world,-57,62,725
world,-81,62,696
world,-92,62,697
world,-33,98,-326
world,-44,62,655
world,-37,62,785
world,-83,62,728
world,-45,62,687
world,-78,67,670
world,-19,62,660
world,-11,62,707
world,-102,62,686
world,-96,66,764
world,-71,62,715
world,-55,62,661
world,-23,62,749
world_nether,-42,77,-51
world,-104,62,718
world,-24,63,692
world,-75,63,658
world,-73,62,747
world,-77,62,632
world,-30,67,694
world,-56,62,693
world,-17,62,711
world,-64,62,778
world,-115,62,719
world,-44,62,639
world,-57,62,709
world,-58,62,741
world,-121,61,741
world,-121,63,678
world,-83,62,712
world,-78,67,654
world,-45,62,671
world,-68,62,643
world,-59,62,773
world,-73,62,731
world,-63,62,730
world,-64,62,762
world,-75,61,705
world,-75,62,763
world,-108,75,666
world,-36,62,737
world,-17,62,695
world,-56,62,677
world,-98,65,749
world,-90,62,649
world,-95,62,737
world,-14,62,729
world,-22,62,669
world,-86,62,768
world,-41,62,726
world,-69,62,667
world,-42,62,758
world,-110,63,681
world,-62,62,698
world,-59,58,724
world,-23,62,733
world,-67,67,657
world,-101,75,733
world,-71,62,699
world,-34,62,673
world,-121,101,745
world,-52,62,732
world,-30,50,413
world,-25,62,690
world,-119,46,738
world,-58,61,691
world,-120,63,670
world,-82,62,704
world,-84,62,736
world,-26,62,754
world,-40,62,694
world,-67,62,635
world,-109,62,726
world,-80,63,666
world,-33,62,760
world,-121,64,680
world,-82,63,698
world,-53,62,700
world,-54,62,732
world,-113,61,732
world,-90,66,767
world,-26,62,690
world_nether,-9,68,96
world,-14,62,665
world,-34,62,792
world,-74,62,691
world,-30,62,779
world,-31,62,664
world,-62,65,606
world,-70,67,649
world,-65,62,722
world,-50,63,662
world,-51,62,636
world,2,61,458
world,-76,62,723
world,-27,64,695
world,-32,62,728
world,-52,62,668
world,-109,61,668
world,-330,62,787
world,-39,62,785
world,-87,62,728
world,-47,62,687
world_nether,-35,49,97
world,-60,62,757
world,-20,62,660
world,-19,62,775
world,-72,62,659
world,-30,63,658
world,-93,67,671
world,-48,62,719
world,-102,63,672
world,-92,60,692
world,10,62,869
world,-108,62,718
world,-90,63,659
world,-116,63,729
world,-77,62,747
world,-37,62,721
world,-58,62,693
world,-83,62,664
world,-79,62,779
world,-68,62,778
world,-119,62,719
world,-133,62,728
world,-94,62,665
world,-38,62,753
world,-80,64,732
world,-92,63,691
world,-85,62,696
world,-46,62,655
world,-59,62,725
world,1,62,655
world,-117,60,730
world,-87,62,712
world,-82,67,654
world,-47,62,671
world,-69,63,653
world,-13,62,704
world,-61,62,773
world,-107,72,672
world,-89,62,744
world,-100,62,745
world,-10,62,666
world,-111,64,683
world,-49,62,735
world,-74,62,675
world,-21,62,708
world,-79,62,763
world,-112,75,666
world,-38,62,737
world,-18,62,695
world,-58,62,677
world,-102,65,749
world,-121,62,735
world,-59,62,709
world,-28,68,688
world_nether,-43,77,-52
world,-93,68,686
world,-46,62,639
world,-60,62,741
world,-93,64,749
world,-111,70,686
world,-114,63,681
world,-75,62,699
world,-74,66,678
world,-64,62,698
world,-24,62,733
world,-71,67,657
world,-66,62,730
world,-36,62,673
world,-111,66,749
world,-125,101,745
world,-134,53,735
world,-77,62,731
world,-28,62,635
world,-96,66,684
world,-83,67,678
world,-27,62,754
world,-42,62,694
world,-71,62,635
world,-99,62,737
world,-43,62,726
world,-23,62,669
world,-73,62,667
world,-35,62,641
world,-123,65,739
world_nether,-3,64,150
world,-59,62,741
world_nether,-2,65,151
world,-85,62,712
world,-46,62,671
world,-80,67,654
world,-60,62,773
world,-28,67,689
world,-98,62,745
world,-87,62,744
world,-66,62,762
world,-77,62,763
world,-110,75,666
world,-80,60,695
world,-57,62,677
world,-39,80,-318
world,-100,65,749
world,-131,59,733
world,-92,62,649
world,-45,62,639
world,-58,62,709
world,-88,62,768
world,-42,62,726
world,-71,62,667
world,-122,55,739
world,-73,62,699
world,-112,63,681
world,-63,62,698
world,-69,67,657
world,-35,62,673
world,-60,58,724
world,-123,101,745
world,-75,62,731
world,-64,62,730
world,-33,62,792
world,-122,61,733
world,-59,61,691
world,-122,63,670
world,-129,53,731
world,-26,62,722
world,-123,64,744
world,-86,62,736
world,-81,67,678
world,-14,62,697
world,-41,62,694
world,-92,64,773
world,-69,62,635
world,-76,60,814
world,-97,62,737
world,-73,62,683
world,-35,62,657
world,-123,58,734
world,-43,62,742
world,-64,62,714
world,-55,63,655
world,-119,50,739
world,-76,64,668
world,-75,62,715
world,-74,66,694
world,-113,68,676
world,-57,62,661
world,-85,66,695
world_nether,-8,67,97
world,-24,62,749
world,-66,62,746
world,-14,62,681
world,-41,62,678
world,-68,63,661
world,-123,64,728
world,-116,60,738
world,-81,67,662
world,-42,62,710
world,-55,62,780
world,-23,62,685
world,-63,62,682
world,-209,65,787
world,-52,62,684
world,-111,75,674
world,-103,67,668
world,-44,63,657
world,-40,62,646
world,-109,62,742
world,-53,62,716
world,-26,62,706
world,-33,62,776
world,-48,62,735
world,-72,62,675
world,-342,64,788
world,-10,62,698
world,-31,62,680
world,-11,63,709
world,-51,62,652
world,-16,64,707
world,-74,62,707
world,-21,62,740
world,-76,62,739
world,-73,68,681
world,-58,65,606
world,-123,62,732
world,-66,62,691
world,-94,63,672
world,-28,62,779
world,-29,62,664
world,-47,62,636
world,-63,67,649
world,-46,63,662
world,-83,62,792
world,-68,62,723
world,-94,62,793
world,-25,64,695
world_nether,-27,62,110
world,-48,62,668
world,-88,62,697
world,-77,62,696
world_nether,-8,68,96
world,-42,62,655
world,-35,62,785
world_nether,-13,58,120
world,-79,62,728
world,-74,67,670
world,-43,62,687
world,-298,62,787
world,-18,62,660
world,-90,62,729
world,-28,63,658
world,-81,62,760
world,-44,62,719
world,-64,62,659
world,-53,62,661
world,-69,62,747
world,-73,62,632
world,-54,62,693
world,-16,62,711
world,-75,43,994
world,-62,62,778
world,-84,63,691
world,-86,62,665
world,-75,62,664
world,-34,62,753
world,-125,65,736
world,-55,62,725
world,-65,62,683
world,-59,62,682
world,-60,62,714
world,-51,63,655
world,-101,66,733
world,-67,62,715
world,-92,66,764
world,-40,62,774
world,-22,62,749
world,-94,65,749
world,-331,63,788
world,-71,62,763
world,-104,75,666
world,-62,62,762
world,-76,61,606
world,-16,62,695
world,-74,60,695
world,-54,62,677
world,-42,62,639
world,-55,62,709
world,-17,62,759
world,-117,63,678
world,-28,106,-322
world,-60,62,698
world,-117,101,745
world,-57,58,724
world,-40,62,758
world,-67,62,699
world,-32,62,673
world,-123,53,735
world,-69,62,731
world,-108,63,713
world,-22,62,733
world,-61,62,730
world,-89,62,705
world,-117,64,744
world,-99,66,685
world,-59,62,666
world_nether,-15,59,118
world,-80,62,736
world,-25,62,754
world,-21,62,669
world,-82,62,768
world,-59,60,729
world,-39,62,726
world,-74,62,640
world,-123,56,738
world,-152,63,708
world,-101,62,726
world,-112,62,727
world,-36,62,630
world,-49,62,700
world,-92,70,689
world,-121,72,686
world,-77,59,693
world,-24,62,690
world,-37,62,662
world,-50,62,732
world,-7,62,668
world,-67,62,731
world,-92,69,686
world,-53,62,677
world,-113,75,667
world,-41,62,639
world,-16,62,727
world,-54,62,709
world,-80,62,768
world,-33,52,422
world,-38,62,726
world,-21,62,701
world,-59,62,698
world,-101,66,749
world,-56,58,724
world,-115,101,745
world,-39,62,758
world,-122,62,740
world,-65,62,699
world,-39,100,-318
world,-52,62,645
world,-106,63,713
world,-60,62,730
world,-93,62,801
world,-36,62,662
world,-114,61,733
world,-49,62,732
world,-24,62,722
world,-97,66,685
world,-87,62,705
world,-13,62,697
world,-58,62,666
world,-78,62,736
world,-47,62,668
world,-135,53,736
world,-72,62,640
world,-23,62,658
world,-64,58,996
world,-110,62,727
world,-35,62,630
world,-30,62,760
world,-48,62,700
world,-111,64,680
world,-75,59,693
world,-74,62,672
world,-116,63,686
world,-13,62,681
world,-78,62,720
world,-73,67,662
world,-62,63,661
world,-37,62,678
world,-38,62,710
world,-340,62,788
world,-58,62,650
world,-75,67,694
world,-114,69,676
world,-21,62,685
world,-80,62,752
world,-48,62,684
world,-58,57,722
world,-72,62,624
world,-95,67,668
world,-118,51,738
world,-49,62,716
world,-40,63,657
world,-114,75,675
world,-106,67,669
world,-101,62,742
world,-24,62,706
world,-112,62,743
world,-64,62,675
world,-29,62,680
world,-44,62,735
world,-10,63,709
world,-19,62,740
world,-6,62,758
world,-15,64,707
world,-66,62,707
world,-70,63,650
world,-115,63,678
world,-106,73,672
world,-42,62,671
world,-72,67,654
world,-55,62,741
world,-77,62,712
world,-63,62,643
world,-56,62,773
world,-18,62,676
world,-88,62,713
world,-27,62,731
world,-26,67,689
world,-79,62,744
world,-74,67,686
world,-43,62,703
world,-75,62,795
world,-43,62,639
world,-56,62,709
world_nether,-5,65,149
world,-57,62,741
world,-119,63,678
world,-81,62,712
world,-111,60,730
world,-44,62,671
world,-58,58,724
world,-119,101,745
world,-69,62,699
world,-121,67,682
world,-33,62,673
world,-110,63,713
world,-71,62,731
world,-65,67,657
world,-62,62,730
world,-16,62,663
world,-63,62,762
world,-96,65,749
world,-339,63,788
world,-73,62,763
world,-106,75,666
world,-75,61,737
world,-35,62,737
world,-78,61,606
world,-76,60,695
world,-55,62,677
world,-82,62,736
world,-60,62,666
world,-93,62,737
world,-77,67,678
world,-84,62,768
world,-40,62,726
world,-67,62,667
world,-117,65,739
world,-41,62,758
world,-61,62,698
world,-37,62,630
world,-31,62,760
world,-50,62,700
world,-38,62,662
world,-107,61,732
world,-51,62,732
world,-118,63,670
world,-91,62,705
world,-25,62,722
world,-40,62,710
world,-67,62,651
world,-60,62,650
world,-22,62,685
world,-61,62,682
world,-47,60,643
world,-118,69,676
world,-69,62,683
world,-33,62,657
world,-62,62,714
world,-53,63,655
world,-342,63,786
world,-122,54,729
world,-51,62,716
world,-42,63,657
world,-71,56,729
world,-110,67,669
world,-105,62,742
world,-25,62,706
world,-120,63,686
world,-39,62,678
world,-59,62,618
world,-77,67,662
world_nether,-30,90,105
world,-92,71,672
world,-70,62,707
world,-20,62,740
world,-15,62,702
world,-50,62,684
world,-72,62,739
world_nether,27,58,77
world,-74,62,771
world,-107,75,674
world,-99,67,668
world,-66,62,643
world,-58,62,773
world,-19,62,676
world,-28,62,731
world,-89,67,687
world,-94,62,745
world,-27,67,689
world,-83,62,744
world,-45,62,703
world,-94,64,682
world,-123,63,742
world,-68,62,675
world,-30,62,680
world,-46,62,735
world,-82,65,692
world,-80,62,720
world,-25,62,738
world,-63,63,661
world,-75,67,662
world,-21,62,653
world,-117,64,728
world,-39,62,710
world,-65,62,651
world,-59,62,650
world,-91,62,721
world,-121,60,739
world,-96,60,685
world,-60,62,682
world,-77,67,694
world,-82,62,752
world,-67,62,683
world,-32,62,657
world,-97,67,668
world,-74,63,682
world,-120,51,738
world,-50,62,716
world,-41,63,657
world,-92,70,673
world,-105,75,674
world,-103,62,742
world,-108,67,669
world,-31,62,776
world,-13,63,707
world,-118,63,686
world,-38,62,678
world,-58,62,618
world,-83,62,776
world,-45,62,735
world,-68,62,707
world,-49,62,684
world_nether,28,58,81
world,-70,62,739
world,-20,62,772
world,-43,62,671
world,-12,62,704
world,-56,62,741
world,-117,61,741
world,-79,62,712
world,-74,67,654
world,-82,61,702
world,-64,62,643
world,-57,62,773
world,-81,62,744
world,-44,62,703
world,-66,62,675
world,-19,62,708
world,-88,49,818
world,-48,62,636
world,-64,67,649
world,-121,54,737
world,-85,62,792
world,-92,71,688
world,-70,62,723
world,-49,62,668
world,-24,62,658
world,-76,62,640
world,-103,62,726
world,-74,63,666
world,-100,66,677
world,-81,62,728
world,-44,62,687
world,-87,67,671
world,-28,62,747
world,-92,64,666
world,-83,62,760
world,-45,62,719
world,-25,65,694
world,-19,62,692
world_nether,-27,57,111
world,-68,62,691
world,-29,63,690
world,-96,63,672
world,-55,62,693
world,-75,62,994
world,-63,62,778
world,-88,62,665
world,-27,62,683
world,-77,62,664
world,-35,62,753
world,-56,62,725
world,-79,62,696
world,-90,62,697
world,-43,62,655
world,-125,66,731
world,-36,62,785
world,-61,62,714
world,-52,63,655
world,-69,62,715
world,-54,62,661
world,-16,62,679
world,-23,63,660
world,-39,71,-318
world,-102,62,718
world,-73,63,658
world,-71,62,747
world,-75,62,632
world,-37,62,758
world,-30,62,639
world,-25,62,669
world,-109,75,669
world,-72,62,700
world,-65,62,765
world,-58,62,730
world,-94,62,702
world,-87,62,767
world_nether,-38,80,4
world,-74,62,732
world,-38,62,790
world,-20,62,699
world,-107,62,737
world,-39,62,641
world,-89,67,648
world,-125,63,737
world,-92,73,693
world,-56,62,666
world,-68,62,636
world,-103,62,673
world,-29,62,756
world,-83,62,703
world,-15,62,665
world,-46,62,696
world,-26,70,-319
world,-36,62,726
world,-57,62,698
world,-47,62,728
world,-70,62,668
world,-17,62,688
world,-88,62,791
world,-111,68,683
world,-117,62,728
world,-74,64,675
world,-78,67,649
world,-90,63,700
world,-34,62,662
world,-110,63,670
world,-23,62,722
world,-91,62,662
world,-43,63,662
world,-71,62,692
world,-73,62,724
world,-106,62,729
world_nether,-31,54,96
world,-119,37,738
world,-22,62,658
world,-97,62,742
world,-44,61,739
world,-28,62,676
world,-23,62,706
world,-44,62,616
world,-74,65,688
world,-15,63,711
world,-45,62,648
world,-112,63,686
world,-119,62,744
world,-18,62,736
world,-81,62,655
world,-38,63,655
world,-26,65,689
world,-69,67,662
world,-35,62,678
world,-123,101,750
world,-106,62,713
world,-86,62,743
world,-110,64,716
world,-73,62,708
world,-66,62,773
world,-17,62,672
world,-14,62,702
